trade_id,strategy_name,symbol,direction,entry_time,exit_time,pnl_R,pnl_usd,session,regime,regime_snapshot_id,structure_state,volatility_state,orderflow_state,macro_state,oi_state,cvd_state,funding_state,coinbase_premium_state,etf_flow_state,setup_type,original_regime_snapshot_id,original_oi_state,original_funding_state,original_orderflow_state,original_etf_flow_state,original_macro_state
TV_238,ETH_BAW,ETHUSDT,long,2026-02-24 14:35:00,2026-02-24 15:15:00,-0.6657500000000001,-133.15,overlap,unknown,unknown_20260224,unknown,unknown,bullish,flow_driven,flat,unknown,negative,unknown,inflow,多,unknown,unknown,unknown,unknown,unknown,unknown
TV_239,ETH_BAW,ETHUSDT,short,2026-02-24 23:15:00,2026-02-25 00:00:00,0.16269999999999998,32.54,Off,unknown,unknown_20260224,unknown,unknown,bullish,flow_driven,flat,unknown,negative,unknown,inflow,空,unknown,unknown,unknown,unknown,unknown,unknown
TV_240,ETH_BAW,ETHUSDT,long,2026-02-27 14:40:00,2026-02-27 15:25:00,-0.18030000000000002,-36.06,overlap,unknown,unknown_20260227,unknown,unknown,bullish,flow_driven,flat,unknown,negative,unknown,inflow,多,unknown,unknown,unknown,unknown,unknown,unknown
TV_241,ETH_BAW,ETHUSDT,long,2026-03-01 10:00:00,2026-03-01 10:45:00,-0.5027,-100.54,weekend,unknown,unknown_20260301,unknown,unknown,bullish,flow_driven,flat,unknown,negative,unknown,inflow,多,unknown,unknown,unknown,unknown,unknown,unknown
TV_242,ETH_BAW,ETHUSDT,long,2026-03-01 17:00:00,2026-03-01 17:45:00,-1.7926499999999999,-358.53,weekend,unknown,unknown_20260301,unknown,unknown,bullish,flow_driven,flat,unknown,negative,unknown,inflow,多,unknown,unknown,unknown,unknown,unknown,unknown
TV_243,ETH_BAW,ETHUSDT,short,2026-03-02 06:45:00,2026-03-02 07:30:00,1.555,311.0,Asia,unknown,unknown_20260302,unknown,unknown,bullish,flow_driven,flat,unknown,negative,unknown,inflow,空,unknown,unknown,unknown,unknown,unknown,unknown
TV_244,ETH_BAW,ETHUSDT,short,2026-03-06 07:50:00,2026-03-06 08:05:00,-0.34149999999999997,-68.3,Asia,unknown,unknown_20260306,unknown,unknown,bullish,flow_driven,flat,unknown,negative,unknown,inflow,空,unknown,unknown,unknown,unknown,unknown,unknown
TV_245,ETH_BAW,ETHUSDT,short,2026-03-07 04:15:00,2026-03-07 05:00:00,1.31215,262.43,weekend,unknown,unknown_20260307,unknown,unknown,bullish,flow_driven,flat,unknown,negative,unknown,inflow,空,unknown,unknown,unknown,unknown,unknown,unknown
TV_246,ETH_BAW,ETHUSDT,long,2026-03-08 05:55:00,2026-03-08 06:40:00,0.8073999999999999,161.48,weekend,unknown,unknown_20260308,unknown,unknown,bullish,flow_driven,flat,unknown,negative,unknown,inflow,多,unknown,unknown,unknown,unknown,unknown,unknown
TV_247,ETH_BAW,ETHUSDT,short,2026-03-10 08:25:00,2026-03-10 09:00:00,-0.25005,-50.01,Asia,unknown,unknown_20260310,unknown,unknown,bullish,flow_driven,flat,unknown,negative,unknown,inflow,空,unknown,unknown,unknown,unknown,unknown,unknown
TV_248,ETH_BAW,ETHUSDT,short,2026-03-11 23:15:00,2026-03-12 00:00:00,0.868,173.6,Off,unknown,unknown_20260311,unknown,unknown,bullish,flow_driven,flat,unknown,negative,unknown,inflow,空,unknown,unknown,unknown,unknown,unknown,unknown
TV_249,ETH_BAW,ETHUSDT,short,2026-03-12 10:45:00,2026-03-12 11:30:00,-0.8828499999999999,-176.57,London,unknown,unknown_20260312,unknown,unknown,bullish,flow_driven,flat,unknown,negative,unknown,inflow,空,unknown,unknown,unknown,unknown,unknown,unknown
TV_250,ETH_BAW,ETHUSDT,short,2026-03-13 05:00:00,2026-03-13 05:45:00,0.2872,57.44,Asia,unknown,unknown_20260313,unknown,unknown,bullish,flow_driven,flat,unknown,negative,unknown,inflow,空,unknown,unknown,unknown,unknown,unknown,unknown
TV_251,ETH_BAW,ETHUSDT,short,2026-03-17 01:15:00,2026-03-17 02:00:00,0.7747499999999999,154.95,Asia,unknown,unknown_20260317,unknown,unknown,bullish,flow_driven,flat,unknown,negative,unknown,inflow,空,unknown,unknown,unknown,unknown,unknown,unknown
TV_252,ETH_BAW,ETHUSDT,short,2026-03-17 14:40:00,2026-03-17 15:25:00,-0.08615,-17.23,overlap,unknown,unknown_20260317,unknown,unknown,bullish,flow_driven,flat,unknown,negative,unknown,inflow,空,unknown,unknown,unknown,unknown,unknown,unknown
TV_253,ETH_BAW,ETHUSDT,short,2026-03-17 22:15:00,2026-03-17 23:00:00,-0.1977,-39.54,Off,unknown,unknown_20260317,unknown,unknown,bullish,flow_driven,flat,unknown,negative,unknown,inflow,空,unknown,unknown,unknown,unknown,unknown,unknown
TV_254,ETH_BAW,ETHUSDT,short,2026-03-18 04:35:00,2026-03-18 05:20:00,0.38625,77.25,Asia,unknown,unknown_20260318,unknown,unknown,bullish,flow_driven,flat,unknown,negative,unknown,inflow,空,unknown,unknown,unknown,unknown,unknown,unknown
TV_255,ETH_BAW,ETHUSDT,short,2026-03-19 10:30:00,2026-03-19 10:40:00,-0.384,-76.8,London,unknown,unknown_20260319,unknown,unknown,bullish,flow_driven,flat,unknown,negative,unknown,inflow,空,unknown,unknown,unknown,unknown,unknown,unknown
TV_256,ETH_BAW,ETHUSDT,long,2026-03-22 08:45:00,2026-03-22 09:00:00,-0.69985,-139.97,weekend,unknown,unknown_20260322,unknown,unknown,bullish,flow_driven,flat,unknown,negative,unknown,inflow,多,unknown,unknown,unknown,unknown,unknown,unknown
TV_257,ETH_BAW,ETHUSDT,short,2026-03-23 18:40:00,2026-03-23 19:00:00,-0.48155000000000003,-96.31,NY,unknown,unknown_20260323,unknown,unknown,bullish,flow_driven,flat,unknown,negative,unknown,inflow,空,unknown,unknown,unknown,unknown,unknown,unknown
TV_258,ETH_BAW,ETHUSDT,long,2026-03-24 01:40:00,2026-03-24 02:25:00,0.39115,78.23,Asia,unknown,unknown_20260324,unknown,unknown,bullish,flow_driven,flat,unknown,negative,unknown,inflow,多,unknown,unknown,unknown,unknown,unknown,unknown
TV_259,ETH_BAW,ETHUSDT,short,2026-03-24 05:10:00,2026-03-24 05:55:00,0.58855,117.71,Asia,unknown,unknown_20260324,unknown,unknown,bullish,flow_driven,flat,unknown,negative,unknown,inflow,空,unknown,unknown,unknown,unknown,unknown,unknown
TV_260,ETH_BAW,ETHUSDT,long,2026-03-24 17:40:00,2026-03-24 18:05:00,-0.7172,-143.44,NY,unknown,unknown_20260324,unknown,unknown,bullish,flow_driven,flat,unknown,negative,unknown,inflow,多,unknown,unknown,unknown,unknown,unknown,unknown
TV_261,ETH_BAW,ETHUSDT,short,2026-03-24 19:40:00,2026-03-24 20:25:00,-0.0084,-1.68,NY,unknown,unknown_20260324,unknown,unknown,bullish,flow_driven,flat,unknown,negative,unknown,inflow,空,unknown,unknown,unknown,unknown,unknown,unknown
TV_262,ETH_BAW,ETHUSDT,short,2026-03-25 17:40:00,2026-03-25 18:25:00,0.5483,109.66,NY,unknown,unknown_20260325,unknown,unknown,bullish,flow_driven,flat,unknown,negative,unknown,inflow,空,unknown,unknown,unknown,unknown,unknown,unknown
TV_263,ETH_BAW,ETHUSDT,short,2026-03-25 23:45:00,2026-03-26 00:30:00,0.24,48.0,Off,unknown,unknown_20260325,unknown,unknown,bullish,flow_driven,flat,unknown,negative,unknown,inflow,空,unknown,unknown,unknown,unknown,unknown,unknown
TV_264,ETH_BAW,ETHUSDT,short,2026-03-27 06:20:00,2026-03-27 07:05:00,-0.1638,-32.76,Asia,unknown,unknown_20260327,unknown,unknown,bullish,flow_driven,flat,unknown,negative,unknown,inflow,空,unknown,unknown,unknown,unknown,unknown,unknown
TV_265,ETH_BAW,ETHUSDT,short,2026-03-30 13:30:00,2026-03-30 13:45:00,-0.29135,-58.27,overlap,unknown,unknown_20260330,unknown,unknown,bullish,flow_driven,flat,unknown,negative,unknown,inflow,空,unknown,unknown,unknown,unknown,unknown,unknown
TV_266,ETH_BAW,ETHUSDT,short,2026-04-01 03:00:00,2026-04-01 03:45:00,1.06005,212.01,Asia,unknown,unknown_20260401,unknown,unknown,bullish,flow_driven,flat,unknown,negative,unknown,inflow,空,unknown,unknown,unknown,unknown,unknown,unknown
TV_267,ETH_BAW,ETHUSDT,short,2026-04-02 18:40:00,2026-04-02 19:25:00,0.11630000000000001,23.26,NY,unknown,unknown_20260402,unknown,unknown,bullish,flow_driven,flat,unknown,negative,unknown,inflow,空,unknown,unknown,unknown,unknown,unknown,unknown
TV_268,ETH_BAW,ETHUSDT,short,2026-04-04 21:15:00,2026-04-04 22:00:00,0.8058,161.16,weekend,unknown,unknown_20260404,unknown,unknown,bullish,flow_driven,flat,unknown,negative,unknown,inflow,空,unknown,unknown,unknown,unknown,unknown,unknown
TV_269,ETH_BAW,ETHUSDT,short,2026-04-06 04:20:00,2026-04-06 05:05:00,0.07285,14.57,Asia,unknown,unknown_20260406,unknown,unknown,bullish,flow_driven,flat,unknown,negative,unknown,inflow,空,unknown,unknown,unknown,unknown,unknown,unknown
TV_270,ETH_BAW,ETHUSDT,short,2026-04-11 11:30:00,2026-04-11 12:15:00,0.04475,8.95,weekend,unknown,unknown_20260411,unknown,unknown,bullish,flow_driven,flat,unknown,negative,unknown,inflow,空,unknown,unknown,unknown,unknown,unknown,unknown
TV_271,ETH_BAW,ETHUSDT,short,2026-04-12 22:45:00,2026-04-12 23:30:00,0.1328,26.56,Off,unknown,unknown_20260412,unknown,unknown,bullish,flow_driven,flat,unknown,negative,unknown,inflow,空,unknown,unknown,unknown,unknown,unknown,unknown
TV_272,ETH_BAW,ETHUSDT,long,2026-04-18 20:45:00,2026-04-18 21:30:00,0.01915,3.83,weekend,unknown,unknown_20260418,unknown,unknown,bullish,flow_driven,flat,unknown,negative,unknown,inflow,多,unknown,unknown,unknown,unknown,unknown,unknown
TV_273,ETH_BAW,ETHUSDT,long,2026-04-19 06:50:00,2026-04-19 07:35:00,0.17195,34.39,weekend,unknown,unknown_20260419,unknown,unknown,bullish,flow_driven,flat,unknown,negative,unknown,inflow,多,unknown,unknown,unknown,unknown,unknown,unknown
TV_274,ETH_BAW,ETHUSDT,short,2026-04-19 15:25:00,2026-04-19 16:10:00,0.5844,116.88,weekend,unknown,unknown_20260419,unknown,unknown,bullish,flow_driven,flat,unknown,negative,unknown,inflow,空,unknown,unknown,unknown,unknown,unknown,unknown
TV_275,ETH_BAW,ETHUSDT,short,2026-04-27 01:50:00,2026-04-27 02:35:00,0.01075,2.15,Asia,unknown,unknown_20260427,unknown,unknown,bullish,flow_driven,flat,unknown,negative,unknown,inflow,空,unknown,unknown,unknown,unknown,unknown,unknown
TV_276,ETH_BAW,ETHUSDT,short,2026-05-04 03:40:00,2026-05-04 03:50:00,-0.45455,-90.91,Asia,unknown,unknown_20260504,unknown,unknown,bullish,flow_driven,flat,unknown,negative,unknown,inflow,空,unknown,unknown,unknown,unknown,unknown,unknown
TV_277,ETH_BAW,ETHUSDT,long,2026-05-05 16:20:00,2026-05-05 17:05:00,0.00055,0.11,NY,unknown,unknown_20260505,unknown,unknown,bullish,flow_driven,flat,unknown,negative,unknown,inflow,多,unknown,unknown,unknown,unknown,unknown,unknown
